,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23,09,10,8,000,00,"17,2","14,9","15,8",,,"1014,0",,ST(6),360,,,00,"0,0",240,12,"1,0",MAREJADILLA,087,,,,,,
,23,12,10,8,050,04,"18,0","15,3","16,8",,"16,8","1015,1",,ST(6),450,,,00,"0,0",240,12,"1,0",MAREJADILLA,084,,,,"0,0",002,
,23,15,10,8,030,03,"20,1","16,4","17,7",,,"1016,2",,SC(5),600,,,00,"0,0",240,12,"1,0",MAREJADILLA,079,,,,,,
,23,18,10,8,020,04,"20,5","15,4","17,3",,,"1015,9",,SC(5),600,,,00,"0,0",240,12,"1,5",MAREJADA,073,,,,,,
,23,21,10,8,000,00,"19,3","17,1","17,9",,,"1015,2",,SC(5),600,AS(2),,00,"0,0",240,12,"1,0",MAREJADILLA,087,,,,,,
,23,24,10,6,040,03,"18,5","16,6","17,3",,"21,8","1015,2",,SC(5),450,,,00,"0,0",240,11,"1,0",MAREJADILLA,089,,,,,,00
,24,03,10,8,000,00,"18,3","15,1","16,3",,,"1015,2",,FS(7),450,AS(2),,00,"0,0",240,11,"1,0",MAREJADILLA,082,,,,,,
,24,06,10,8,250,04,"17,9","15,3","16,3",,,"1015,5",,SC(5),600,,,00,"0,0",240,11,"1,0",MAREJADILLA,085,,,,,,
,24,09,4,8,100,10,"18,5","14,6","16,1",,,"1013,8",TORMENTA ELECTRICA FUERTE SIN GRANIZO (97),CB(3),450,,,00,"0,0",240,12,"1,0",MAREJADILLA,078,,,,,,
,24,12,10,8,000,00,"17,9","16,0","16,7",,"17,5","1015,8",,FS(7),450,AC(5),,00,"0,0",240,12,"1,0",MAREJADILLA,089,,,"2,7","2,7",002,
,24,15,10,8,010,04,"19,2","16,7","17,6",,,"1016,0",,FS(7),600,AC(5),,00,"0,0",240,11,"1,0",MAREJADILLA,085,,,,,,
,24,18,10,8,000,00,"20,5","16,5","17,9",,,"1016,0",,SC(4),1080,AS(2),,00,"0,0",250,11,"1,5",MAREJADA,077,,,"1,6",,,
,24,21,10,6,240,05,"21,5","17,2","18,7",,,"1014,0",,,,Ac(3),Cs(8(,01,"0,5",240,10,"1,5",MAREJADA,077,,,,,,
,24,24,10,8,230,08,"19,2","16,1","17,2",,"22,5","1014,0",,SC(4),900,,CS(7),01,"0,5",240,11,"1,5",MAREJADA,082,,,,,,03
,25,03,10,6,000,00,"18,8","16,3","17,2",,,"1012,2",,,,,CS(8),00,"0,0",240,12,"1,5",MAREJADA CON ROMPIENTE,085,,,,,,
,25,06,10,7,050,06,"18,2","16,6","17,2",,,"1013,0",,ST(6),240,,,00,"0,0",240,10,"1,5",MAREJADA CON ROMPIENTE,091,,,,,,
,25,09,10,4,280,03,"17,8","15,9","16,6",,,"1011,5",,ST(6),450,,,00,"0,0",240,10,"2,5",MAREJADA CON ROMPIENTE,089,,,,,,
,25,12,4,8,120,03,"18,0","16,6","17,1",,"17,4","1013,0",NEBLINA(10),SC(4),1200,,Cs(7),00,"0,0",240,12,"1,5",MAREJADA,092,,,,"1,6",002,
,25,15,4,8,110,04,"19,4","16,6","17,6",,,"1014,1",NEBLINA(10),,,AS(2),Cs(7),02,"0,5",260,12,"3,5",GRUESA CON ROMPIENTE,084,,,,,,
,25,18,8,8,230,15,"21,3","17,3","18,7",,,"1012,8",NEBLINA(10),,,AS(2),Cs(7),02,"0,5",260,12,"4,5",MUY GRUESA CON ROMPIENTE,078,,,,,,
,25,21,8,8,000,00,"21,0","18,0","19,0",,,"1014,0",NEBLINA(10),,,AS(2),Cs(7),02,"0,5",260,12,"3,5",MUY GRUESA CON ROMPIENTE,080,,,,,,
,25,24,8,8,000,00,"19,1","17,4","18,0",,"22,5","1015,0",NEBLINA(10),ST(6),450,,,02,"0,5",260,12,"3,5",GRUESA CON ROMPIENTE,090,,,,,,01
,26,03,10,8,060,04,"18,6","17,7","18,0",,,"1016,3",CHUBASCOS(25),SC(4),300,,,02,"0,5",260,12,"4,0",MUY GRUESA CON ROMPIENTE,094,,,,,,
,26,06,10,8,080,07,"18,7","17,6","18,0",,,"1017,0",,SC(4),300,,,02,"0,5",260,12,"4,0",MUY GRUESA CON ROMPIENTE,093,,,"0,1",,,
,26,09,10,8,090,06,"19,6","16,8","17,8",,,"1017,0",,SC(5),450,,,02,"0,5",260,12,"4,0",GRUESA CON ROMPIENTE,084,,,,,,
,26,12,10,8,240,06,"19,2","16,4","17,4",,"18,5","1017,7",,,,AC(5),Cs(7),02,"0,5",250,12,"3,0",GRUESA CON ROMPIENTE,084,,,,"0,1",005,
,26,15,10,7,240,10,"22,4","16,5","18,6",,,"1017,8",,SC(5),1200,AC(7),,02,"0,5",250,12,"2,0",MAREJADA,070,,,,,,
,26,18,10,7,240,18,"22,7","14,2","17,4",,,"1017,0",,,,AC (7),,02,"0,5",240,12,"2,0",MAREJADA,059,,,,,,
,26,21,10,3,240,16,"24,0","13,0","17,2",,,"1015,0",,,,AC (3),,00,"0,0",240,12,"1,5",MAREJADA,050,,,,,,
,26,24,10,0,240,07,"21,8","13,0","16,4",,"25,4","1015,0",,,,,,00,"0,0",240,11,"1,5",MAREJADA,057,,,,,,05
,27,03,10,0,080,06,"18,8","16,0","17,0",,,"1015,5",,,,,,00,"0,0",240,11,"1,5",MAREJADA,083,,,,,,
,27,06,10,0,040,04,"17,3","13,5","15,0",,,"1015,2",,,,,,00,"0,0",250,11,"1,5",MAREJADA,078,,,,,,
,27,09,10,0,000,00,"17,2","14,6","15,6",,,"1015,5",,,,,,00,"0,0",250,12,"1,5",MAREJADA,084,,,,,,
,27,12,10,0,000,00,"16,2","14,6","15,2",,"16,2","1017,0",,,,,,00,"0,0",240,11,"1,5",MAREJADA,090,,,,"0,0",005,
,27,15,10,0,030,04,"20,6","16,6","18,0",,,"1018,0",,,,,,02,"0,5",250,10,"1,5",MAREJADA,078,,,,,,
,27,18,10,0,250,10,"21,4","17,8","19,0",,,"1017,5",,,,,,02,"0,5",250,12,"1,5",MAREJADA,080,,,,,,
,27,21,10,0,240,12,"24,4","14,3","18,0",,,"1016,0",,,,,,02,"0,5",250,12,"1,5",MAREJADA,053,,,,,,
,27,24,10,0,030,10,"20,2","16,3","17,7",,"24,9","1017,5",,,,,,02,"0,5",250,12,"1,0",MAREJADILLA,078,,,,,,10
,28,03,10,0,000,00,"18,0","13,4","15,2",,,"1018,0",,,,,,00,"0,0",250,12,"1,0",MAREJADILLA,075,,,,,,
,28,06,10,0,000,00,"17,5","12,8","14,7",,,"1016,5",,,,,,00,"0,0",240,12,"1,0",MAREJADILA,074,,,,,,
,28,09,10,0,090,04,"17,5","11,7","14,1",,,"1016,2",,,,,,00,"0,0",240,11,"1,0",MAREJADILLA,080,,,,,,
,28,12,10,0,000,00,"16,0","12,6","14,0",,"15,8","1018,0",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,080,,,,"0,0",007,
,28,15,10,0,030,04,"20,8","15,8","17,6",,,"1019,0",,,,,,02,"1,0",240,13,"1,0",MAREJADILLA,073,,,,,,
,28,18,10,0,250,14,"23,4","14,5","17,8",,,"1018,0",,,,,,02,"1,0",240,13,"1,0",MAREJADILLA,057,,,,,,
,28,21,10,0,250,14,"24,1","11,9","16,7",,,"1017,0",,,,,,02,"1,0",240,13,"1,0",MAREJADILLA,046,,,,,,
,28,24,10,0,250,04,"21,1","8,8","14,1",,"25,5","1016,5",,,,,,02,"1,0",240,12,"1,0",MAREJADILA,045,,,,,,10
,29,03,10,0,210,05,"18,6","9,4","13,4",,,"1019,5",,,,,,00,"0,0",240,12,"1,0",MAREJADILA,055,,, ,,,
,29,06,10,0,210,04,"16,8","13,7","14,9",,,"1019,2",,,,,,00,"0,0",240,11,"1,0",MAREJADILLA,082,,,,,,
,29,09,10,0,000,00,"15,7","13,2","14,2",,,"1018,2",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,085,,,,,,
,29,12,10,0,000,00,"15,0","12,6","13,6",,"14,9","1018,5",,,,,,00,"0,0",240,12,"1,0",MAREJADILLA,086,,,,"0,0",018,
,29,15,10,0,240,10,"20,4","15,3","17,2",,,"1018,0",,,,,,02,"0,5",240,12,"1,0",MAREJADILLA,073,,,,,,
,29,18,10,0,240,18,"21,8","14,3","17,1",,,"1016,0",,,,,,02,"0,5",240,11,"1,5",MAREJADA,062,240,28,,,,
,29,21,10,0,220,12,"21,2","14,8","17,2",,,"1014,9",,,,,,02,"1,0",240,10,"1,5",MAREJADA,067,230,36,,,,
,29,24,10,0,230,08,"18,4","13,8","15,6",,"22,5","1016,0",,,,,,00,"0,0",240,10,"1,0",MAREJADILLA,075,,,,,,10
,30,03,10,4,210,04,"17,2","14,3","15,4",,,"1017,3",,SC(5),450,,,00,"0,0",240,10,"1,5",MAREJADA,083,210,14,,,,
,30,06,10,5,100,03,"15,7","13,7","14,5",,,"1016,5",,,,AC (3),,00,"0,0",240,11,"1,5",MAREJADA,088,,,,,,
,30,09,10,0,120,03,"15,8","13,1","14,2",,,"1015,9",,,,,,00,"0,0",240,11,"1,5",MAREJADA,084,,,,,,
,30,12,10,8,000,00,"15,8","13,8","14,6",,"15,5","1017,0",,,,AC(4),,00,"0,0",230,15,"2,0",MAREJADA,088,,,,"0,0",007,
,30,15,10,0,230,04,"18,8","13,2","15,4",,,"1018,5",,,,,,02,"1,0",240,12,"1,0",MAREJADILLA,070,,,,,,
,30,18,10,0,250,19,"19,8","13,6","16,0",,,"1018,5",,,,,,02,"1,0",240,10,"1,5",MAREJADA,067,,,,,,
,30,21,10,0,230,14,"19,0","12,7","15,2",,,"1017,9",,,,,,03,"1,0",240,10,"2,0",MAREJADA,067,,,,,,
,30,24,10,0,230,09,"16,8","12,0","14,0",,"20,5","1018,0",,,,,,02,"1,0",240,10,"1,5",MAREJADA,073,,,,,,09
,31,03,10,0,150,04,"15,4","11,6","13,2",,,"1018,0",,,,,,02,"0,5",240,12,"1,0",MAREJADILLA,078,,,,,,
,31,06,10,0,240,05,"15,1","11,5","13,0",,,"1018,4",,,,,,02,"0,5",240,10,"2,0",MAREJADA,079,,,,,,
,31,09,10,0,100,04,"14,6","10,5","12,3",,,"1017,2",,,,,,02,"0,5",240,10,"2,0",MAREJADA,077,,,,,,
,31,12,10,0,000,00,"14,4","11,6","12,8",,"14,2","1017,2",,,,,,02,"0,5",240,10,"1,5",MAREJADA,083,,,,"0,0",006,
,31,15,10,0,000,00,"18,9","14,2","16,0",,,"1017,0",,,,,,01,"0,5",250,10,"1,5",MAREJADA,074,,,,,,
,31,18,10,0,240,15,"21,6","12,4","16,0",,,"1014,6",,,,,,03,"1,0",250,12,"1,5",MAREJADA,055,,,,,,
,31,21,10,0,240,20,"21,7","12,9","16,3",,,"1013,0",,,,,,03,"1,0",250,10,"1,5",MAREJADA,057,,,,,,
,31,24,10,0,040,05,"19,9","13,4","15,9",,"24,4","1014,6",,,,,,01,"0,5",250,11,"1,5",MAREJADA,066,,,,,,10
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,PRECIPIT. 06 UTC DÍA 01 DEL MES SIGUIENTE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,PRECIPIT. 12 UTC DÍA 01 DEL MES SIGUIENTE,,,,,"0,0",,
