,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21,09,10,7,340,05,"12,9","11,3","12,0",,,"1014,5",,SC (5),600,,,02,"0,5",260,11,"1,0",MAREJADILLA,090,,,,,,
,21,12,10,8,300,09,"13,2","12,2","12,6",,"12,7","1015,5",,SC (5),600,,,02,"0,5",260,12,"1,0",MAREJADILLA,094,,,,"0,0",001,
,21,15,10,8,330,17,"12,8","12,1","12,4",,,"1017,8",CHUBASCOS(81),CB(3),240,,,02,"0,5",280,12,"1,0",MAREJADILLA,096,,,,,,
,21,18,10,8,330,11,"13,6","11,1","12,2",,,"1017,5",,SC(4),450,,,02,"0,5",280,11,"1,0",MAREJADILLA,085,,,"0,6",,,
,21,21,10,8,320,15,"13,6","12,6","11,9",,,"1018,0",,SC(4),300,,,02,"0,5",300,11,"1,0",MAREJADILLA,089,,,,,,
,21,24,10,8,270,09,"12,8","11,7","12,2",,"14,0","1019,8",,SC(4),300,,,02,"0,5",300,11,"1,0",MAREJADILLA,093,,,,,,00
,22,03,10,8,000,00,"11,2","10,5","10,8",,,"1021,0",LLUVIA (61),FS(7),240,NS,,00,"0,0",300,11,"1,0",MAREJADILLA,095,,,,,,
,22,06,4,8,000,00,"11,4","10,7","11,0",,,"1020,5",LLUVIA(62),FS(7),240,NS,,00,"0,0",270,10,"1,5",MAREJADA,096,,,"7,1",,,
,22,09,10,6,030,06,"11,5","10,6","11,0",,,"1020,0",,FS(7),210,,,00,"0,0",270,10,"1,0",MAREJADILLA,094,,,,,,
,22,12,10,7,000,00,"11,6","10,5","11,0",,"11,0","1019,3",,SC(4),100,AC(6),,00,"0,0",270,10,"1,0",MAREJADILLA,090,,,"0,6","8,3",001,
,22,15,10,7,000,00,"13,8","11,7","12,6",,,"1023,0",,,,AC(6),,00,"0,0",240,11,"1,0",MAREJADILLA,087,,,,,,
,22,18,10,6,230,27,"15,6","11,8","13,4",,,"1022,0",,,,AC(6),,00,"0,0",240,11,"1,5",MAREJADA,078,,,,,,
,22,21,10,7,170,15,"14,6","9,6","11,8",,,"1020,7",,,,AS(2),CS(8),02,"0,5",240,10,"1,0",MAREJADILLA,072,,,,,,
,22,24,10,7,000,00,"13,2","9,2","11,0",,"15,6","1021,0",,,,,CC(9),02,"0,5",240,10,"1,0",MAREJADILLA,076,,,,,,03
,23,03,10,5,000,00,"12,0","8,3","10,0",,,"1021,0",,,,,CC(9),00,"0,0",240,10,"1,0",MAREJADILLA,077,,,,,,
,23,06,10,8,300,03,"12,0","9,1","10,4",,,"1018,2",,ST(6),570,,,00,"0,0",240,11,"1,0",MAREJADILLA,082,,,,,,
,23,09,10,8,040,04,"11,7","8,9","10,2",,,"1017,8",,,,As (1),,00,"0,0",240,12,"1,0",MAREJADILLA,083,,,,,,
,23,12,10,7,000,00,"11,5","8,7","10,0",,"11,4","1018,8",,,,AC(3),,00,"0,0",240,12,"1,0",MAREJADILLA,083,,,,"0,0",,
,23,15,10,8,000,00,"13,5","10,5","11,8",,,"1018,2",,,,AC(7),,00,"0,0",240,12,"1,0",MAREJADILLA,082,,,,,,
,23,18,10,8,000,00,"16,6","11,6","13,7",,,"1016,5",,,,AC(7),,00,"0,0",240,12,"1,0",MAREJADILLA,072,,,,,,
,23,21,10,8,160,10,"14,7","11,2","12,7",,,"1015,0",,,,Ac(5) ,,00,"0,0",240,11,"1,0",MAREJADILLA,079,,,,,,
,23,24,10,8,090,03,"15,0","9,8","12,1",,"17,1","1015,5",,,,Ac(5) ,,00,"0,0",240,12,"1,0",MAREJADILLA,071,,,,,,04
,24,03,10,0,000,00,"13,0","10,3","11,5",,,"1015,0",,,,,,00,"0,0",240,10,"1,0",MAREJADILLA,083,,,,,,
,24,06,10,3,000,00,"11,8","10,4","11,0",,,"1015,0",,,,,CI(1),00,"0,0",240,11,"1,0",MAREJADILLA,091,,,,,,
,24,09,10,0,000,00,"10,2","9,1","9,6",,,"1014,0",,,,,,00,"0,0",240,11,"1,0",MAREJADILLA,093,,,,,,
,24,12,10,9,000,00,"10,9","9,0","9,9",,"10,2","1014,0",,,,AC(3),CS(8),00,"0,0",240,12,"1,0",MAREJADILLA,088,,,,"0,0",001,
,24,15,10,6,000,00,"14,8","11,0","12,6",,,"1014,8",,,,,CS,00,"0,0",240,11,"1,0",MAREJADILLA,078,,,,,,
,24,18,10,7,230,06,"16,6","11,5","13,6",,,"1013,8",,,,,CS(8),02,"1,0",240,10,"1,0",MAREJADILLA,072,,,,,,
,24,21,10,7,180,05,"15,7","10,0","12,5",,,"1012,8",,,,,CS(8),02,"1,0",240,11,"1,0",MAREJADILLA,069,,,,,,
,24,24,10,7,180,06,"13,2","10,2","11,5",,"16,9","1014,8",,,,,CS(8),02,"1,0",240,11,"1,5",MAREJADA,082,,,,,,05
,25,03,10,6,090,06,"12,8","11,2","11,9",,,"1015,1",,SC (5),600,,,02,"0,5",240,11,"1,5",MAREJADA,090,,,,,,
,25,06,10,7,000,00,"12,1","10,5","11,2",,,"1015,0",,SC (5),600,,,02,"0,5",240,11,"1,5",MAREJADA,090,,,,,,
,25,09,10,7,330,07,"12,5","11,3","11,8",,,"1015,2",,SC (5),600,,,02,"0,5",240,11,"1,5",MAREJADA,092,,,,,,
,25,12,4,8,300,11,"12,7","10,7","11,6",,"11,5","1017,0",,FS(7),210,AS(2),,03,"1,0",260,11,"1,5",MAREJADA,088,,,,"0,0",002,
,25,15,10,7,350,13,"13,7","11,1","12,2",,,"1018,5",,,,AC(3),CS(8),04,"1,0",250,12,"1,0",MAREJADILLA,084,,,,,,
,25,18,10,8,330,09,"14,5","12,5","13,3",,,"1019,5",,FS  (7),210,AS(2),,04,"1,0",250,11,"1,5",MAREJADA,088,,,,,,
,25,21,10,8,340,08,"14,2","11,8","12,8",,,"1019,5",,FS(7),600,AS(2),,03,"1,0",250,11,"1,5",MAREJADA,085,,,,,,
,25,24,4,8,320,06,"13,3","11,9","12,5",,"15,7","1021,5",,FS(7),600,AS(2),,03,"1,0",250,11,"1,5",MAREJADA,091,,,"0,3",,,01
,26,03,10,8,350,09,"12,5","11,6","12,0",,,"1022,5",,FS(7),210,AS(2),,03,"1,5",250,12,"1,5",MAREJADA,094,,,,,,
,26,06,10,7,010,06,"13,3","11,2","12,1",,,"1023,0",,CU(2),240,,,02,"0,5",250,12,"1,5",MAREJADA,087,,,,,,
,26,09,10,7,060,08,"12,6","10,8","11,6",,,"1023,0",,,,,,02,"0,5",250,12,"1,5",MAREJADA,089,,,,,,
,26,12,10,7,000,00,"11,9","9,3","10,5",,"11,8","1023,0",,SC(4),900,,,00,"0,0",250,11,"1,5",MAREJADA,084,,,,"0,3",002,
,26,15,10,7,000,00,"15,4","12,3","13,6",,,"1023,0",,,,,CS(8),00,"0,0",260,11,"1,5",MAREJADA,082,,,,,,
,26,18,10,7,180,10,"16,2","11,4","13,4",,,"1022,2",,,,,CS(8),03,"1,0",260,11,"2,0",MAREJADA,073,,,,,,
,26,21,10,7,180,07,"17,0","12,1","14,1",,,"1020,0",,,,,CI(6),02,"0,5",270,10,"2,5",MAREJADA CON ROMPIENTE,073,,,,,,
,26,24,10,7,000,00,"14,4","11,6","12,8",,"18,5","1020,5",,,,,CC(9),00,"0,0",270,10,"2,5",MAREJADA CON ROMPIENTE,084,,,,,,07
,27,03,10,5,000,00,"12,8","10,7","11,6",,,"1020,9",,,,,CI(1),00,"0,0",270,10,"2,5",MAREJADA CON ROMPIENTE,087,,,,,,
,27,06,10,3,190,04,"12,4","10,2","11,2",,,"1019,8",,,,,,00,"0,0",270,12,"2,5",MAREJADA CON ROMPIENTE,087,,,,,,
,27,09,10,0,090,05,"12,7","8,0","10,2",,,"1018,0",,,,AC(5),,00,"0,0",270,12,"2,0",MAREJADA,073,,,,,,
,27,12,10,7,180,06,"12,2","10,0","11,0",,"12,0","1017,5",,,,AC(5),,00,"0,0",270,12,"2,0",MAREJADA,087,,,,"0,0",003,
,27,15,10,8,160,15,"15,4","8,9","11,8",,,"1018,0",,,,AC(5),,02,"0,5",270,12,"2,0",MAREJADA,065,,,,,,
,27,18,10,8,000,00,"15,8","12,8","14,0",,,"1017,0",,,,AC(5),,02,"0,5",270,12,"2,0",MAREJADA,082,,,,,,
,27,21,10,8,240,07,"15,0","11,9","13,2",,,"1017,5",,,,AS(2),,02,"0,5",270,11,"1,5",MAREJADA,081,,,,,,
,27,24,10,8,000,00,"15,0","11,2","12,8",,"16,7","1017,2",,,,AS(2),,02,"0,5",270,12,"2,0",MAREJADA,078,,,,,,00
,28,03,10,8,070,13,"14,6","10,4","12,2",,,"1017,2",,,,AS(1),,02,"0,5",270,12,"2,0",MAREJADA,076,,,,,,
,28,06,10,8,000,00,"14,0","10,8","12,2",,,"1018,0",,,,AS(1),,02,"0,5",270,12,"2,0",MAREJADA,081,,,,,,
,28,09,10,8,000,00,"13,0","9,4","11,0",,,"1016,0",,,,AS(2),,02,"0,5",270,12,"2,0",MAREJADA,078,,,,,,
,28,12,10,8,000,00,"12,2","10,0","11,0",,"12,0","1017,5",,,,,CI(6),02,"0,0",260,12,"1,5",MAREJADA,087,,,,"0,0",002,
,28,15,10,6,000,00,"16,8","9,7","12,8",,,"1018,2",,,,,CS(7),00,"0,5",240,12,"1,0",MAREJADILLA,063,,,,,,
,28,18,10,7,180,14,"16,4","9,3","12,4",,,"1017,5",,,,,CI(6),02,"0,5",250,10,"1,5",MAREJADA,063,,,,,,
,28,21,10,7,200,15,"14,6","12,2","13,2",,,"1016,0",,,,,CI(6),02,"0,0",250,12,"1,5",MAREJADA,086,,,,,,
,28,24,10,7,030,06,"13,6","11,9","12,6",,"17,2","1017,0",,,,,,00,"0,0",250,10,"2,5",MAREJADA CON ROMPIENTE,089,,,,,,02
,29,03,4,6,040,05,"12,2","11,1","11,6",,,"1018,0",,ST(6),450,,Cs(7),00,"0,0",250,10,"3,0",MAREJADA CON ROMPIENTE,093,,,,,,
,29,06,4,7,190,05,"11,2","9,9","10,5",,,"1017,6",,,,,Cs(7),00,"0,0",250,11,"3,0",MAREJADA CON ROMPIENTE,091,,,,,,
,29,09,10,5,000,00,"10,3","9,2","9,7",,,"1016,2",,,,,Cs(8),00,"0,0",250,10,"2,5",MAREJADA CON ROMPIENTE,092,,,,,,
,29,12,10,6,060,04,"10,2","8,7","9,4",,"10,0","1017,2",,,,,Ci(6),00,"0,0",250,13,"2,0",MAREJADA,090,,,,"0,0",003,
,29,15,10,5,000,00,"14,9","10,9","12,6",,,"1017,2",,,,,CI(1),02,"0,5",250,12,"2,0",MAREJADA CON ROMPIENTE,076,,,,,,
,29,18,10,0,190,05,"19,2","13,6","15,8",,,"1015,5",,,,,,02,"0,5",250,12,"2,0",MAREJADA CON ROMPIENTE,070,,,,,,
,29,21,10,0,180,10,"20,3","15,7","17,4",,,"1013,1",,,,,,02,"0,5",250,12,"2,5",MAREJADA CON ROMPIENTE,075,,,,,,
,29,24,10,0,000,00,"18,6","14,0","15,8",,"21,0","1014,0",,,,,,02,"0,5",250,12,"2,5",MAREJADA CON ROMPIENTE,074,,,,,,06
,30,03,10,0,000,00,"17,0","13,7","15,0",,,"1015,0",,,,,,02,"0,5",250,12,"2,5",MAREJADA CON ROMPIENTE,081,,,,,,
,30,06,10,0,000,00,"14,0","12,6","13,2",,,"1014,0",,,,,,00,"0,0",250,12,"2,5",MAREJADA CON ROMPIENTE,092,,,,,,
,30,09,10,0,000,00,"14,0","12,6","13,2",,,"1012,9",,,,,,00,"0,0",260,12,"2,5",MAREJADA CON ROMPIENTE,092,,,,,,
,30,12,10,3,000,00,"13,8","11,7","12,6",,"13,8","1014,0",,,,,Cs(8),00,"0,0",260,12,"2,0",MAREJADA CON ROMPIENTE,087,,,,"0,0",002,
,30,15,10,1,000,00,"15,9","13,9","14,4",,,"1014,5",,,,,CI(1),00,"0,0",260,12,"2,0",MAREJADA CON ROMPIENTE,085,,,,,,
,30,18,10,1,180,11,"22,8","14,3","17,0",,,"1014,0",,,,,CI(1),02,"0,5",260,12,"2,0",MAREJADA CON ROMPIENTE,056,,,,,,
,30,21,10,1,170,09,"23,4","12,8","16,9",,,"1014,0",,,,,CI(1),02,"0,5",260,12,"2,0",MAREJADA CON ROMPIENTE,052,,,,,,
,30,24,10,0,160,12,"22,5","11,5","15,9",,"24,9","1015,0",,,,,,02,"0,5",260,12,"2,0",MAREJADA CON ROMPIENTE,050,,,,,,04
,31,03,10,0,100,15,"18,1","12,2","14,6",,,"1017,0",,,,,,02,"0,5",260,12,"2,0",MAREJADA ,069,,,,,,
,31,06,10,0,000,00,"15,0","12,1","13,3",,,"1017,0",,,,,,00,"0,0",260,11,"2,0",MAREJADA  CON ROMPIENTE,083,,,,,,
,31,09,10,0,000,00,"13,8","11,5","12,5",,,"1015,5",,,,,,00,"0,0",260,11,"1,5",MAREJADA,086,,,,,,
,31,12,10,0,000,00,"14,6","10,4","12,2",,"13,6","1015,5",,,,,,00,"0,0",260,12,"1,5",MAREJADA,086,,,,"0,0",006,
,31,15,10,0,190,07,"18,4","12,7","15,0",,,"1015,5",,,,,,00,"0,0",250,11,"1,5",MAREJADA,070,,,,,,
,31,18,10,0,170,16,"19,2","13,5","15,7",,,"1014,2",,,,,,02,"0,5",250,11,"1,5",MAREJADA,069,,,,,,
,31,21,10,0,210,08,"21,8","12,6","16,2",,,"1014,1",,,,,,02,"0,5",250,11,"1,5",MAREJADA,056,,,,,,
,31,24,10,0,180,04,"19,8","13,4","15,9",,"22,4","1015,0",,,,,,00,"0,0",250,10,"1,5",MAREJADA,067,,,,,,06
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,PRECIPIT. 06 UTC DÍA 01 DEL MES SIGUIENTE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,PRECIPIT. 12 UTC DÍA 01 DEL MES SIGUIENTE,,,,,"0,0",,
