,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22,06,10,8,200,08,"16,0","13,7","14,6",,,"1015,5",,SC(5),300,,,00,"0,0","240,0",12,1.0,MAREJADILLA,086,,,,,,
,22,09,10,8,190,06,"16,2","13,5","14,6",,,"1015,8",,ST(6),240,,,00,"0,0","240,0",12,1.0,MAREJADILLA,084,,,,,,
,22,12,10,8,000,00,"16,2","14,1","14,9",,"15,6","1018,0",,SC(5),240,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,087,,,,,002,
,22,15,10,8,230,06,"18,0","14,8","15,9",,,"1018,5",,Sc(4),450,,,00,"0,0","240,0",11,"2,0",MAREJADILLA,080,,,,,,
,22,18,10,0,230,17,"19,8","14,8","16,7",,,"1017,5",,,,,,02,"1,0","240,0",11,"2,0",MAREJADILLA,073,230,27,,,,
,22,21,10,0,230,13,"19,0","14,3","16,1",,,"1016,0",,,,,,02,"1,0","240,0",12,"1,5",MAREJADA,074,230,33,,,,
,22,24,10,0,240,06,"17,2","14,3","15,4",,"20,0","1015,0",,,,,,02,"1,0","240,0",11,"1,5",MAREJADA,083,240,23,,,,07
,23,03,10,0,240,06,"16,2","15,5","15,8",,,"1015,0",,,,,,02,"0,5","240,0",11,"1,0",MAREJADILLA,096,,,,,,
,23,06,10,0,240,04,"15,2","13,5","14,2",,,"1012,8",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,090,,,,,,
,23,09,10,6,070,06,"15,6","14,4","14,9",,,"1013,4",,SC(5),450,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,093,,,,,,
,23,12,10,8,080,03,"16,2","14,6","15,2",,"14,9","1015,0",,SC(5),540,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,090,,,,,003,
,23,15,10,7,040,06,"18,5","15,3","16,5",,,"1016,7",,SC(5),600,,,00,0.1,"240,0",12,"1,0",MAREJADILLA,082,,,,,,
,23,18,10,0,360,02,"19,9","15,6","17,2",,,"1017,0",,,,,,00,"0,0","240,0",12,"2,0",MAREJADILLA,076,,,,,,
,23,21,10,0,240,16,"20,8","15,8","17,4",,,"1016,0",,,,,,00,"0,0","240,0",12,"2,0",MAREJADILLA,073,,,,,,
,23,24,10,0,210,05,"18,6","13,7","15,6",,"22,0","1015,0",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,073,,,,,,08
,24,03,10,0,240,07,"17,2","13,6","15,0",,,"1015,0",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,079,,,,,,
,24,06,10,0,000,00,"15,9","13,9","14,7",,,"1014,0",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,088,,,,,,
,24,09,10,0,130,02,"14,9","13,2","13,9",,,"1013,5",,,,,,00,"0,0","240,0",11,"1,0",MAREJADILLA,090,,,,,,
,24,12,10,8,140,02,"15,6","13,9","14,6",,"14,5","1015,5",,Sc(5),450,,,00,"0,0","240,0",12,1.0,MAREJADILLA,089,,,,,,
,24,15,10,8,280,05,"17,8","15,2","16,2",,,"1016,3",,ST(6),450,,,02,"0,5","240,0",12,"1,0",MAREJADILLA,085,,,,,,
,24,18,10,0,230,13,"19,2","13,6","15,8",,,"1016,0",,,,,,01,"0,5","240,0",12,1.0,MAREJADILLA,070,,,,,,
,24,21,10,3,240,22,"18,8","15,6","16,8",,,"1014,0",,,,,CI(4),01,"0,5","240,0",10,1.0,MAREJADILLA,082,,,,,,
,24,24,10,2,270,05,"18,8","13,0","15,3",,"19,7","1014,0",,,,,Ci(2),01,"0,5","240,0",10,"1,5",MAREJADA,069,,,,,,07
,25,03,10,0,000,00,"17,4","12,0","14,2",,,"1014,0",,,,,,01,"0,5","240,0",12,1.0,MAREJADILLA,071,,,,,,
,25,06,10,0,250,02,"15,9","13,7","14,6",,,"1012,5",,,,,,00,"0,0","240,0",12,"1,3",MAREJADILLA,087,,,,,,
,25,09,10,0,150,04,"15,5","13,5","14,3",,,"1012,0",,,,,,00,"0,0","240,0",11,"1,3",MAREJADILLA,087,,,,,,
,25,12,10,8,090,03,"16,2","14,0","15,1",,"14,6","1014,4",,ST(6),300,,,00,"0,0","250,0",10,"1,0",MAREJADILLA,089,,,,,003,
,25,15,10,7,050,04,"18,1","15,1","16,2",,,"1015,5",,ST(5),450,,,00,"0,0","250,0",11,"1,0",MAREJADILLA,082,,,,,,
,25,18,10,0,230,10,"20,0","15,7","17,3",,,"1015,0",,,,,,01,"0,5","250,0",11,"1,5",MAREJADA,076,,,,,,
,25,21,10,4,230,13,"18,9","15,6","16,8",,,"1014,0",,Sc(5),600,,CC(9),01,"0,5","250,0",11,"1,5",MAREJADA,081,,,,,,
,25,24,10,3,230,12,"17,2","15,1","15,9",,"20,5","1012,9",,Sc(5),450,,CI(4),01,"0,5","250,0",10,"1,5",MAREJADA,088,230,25,,,,05
,26,03,10,0,200,07,"16,4","13,4","14,6",,,"1013,0",,,,,,00,"0,0","250,0",11,"1,5",MAREJADA,083,,,,,,
,26,06,10,0,200,06,"15,4","14,4","13,6",,,"1012,0",,,,,,00,"0,0","240,0",11,"3,0",marejada,088,,,,,,
,26,09,10,0,000,00,"14,6","12,7","13,5",,,"1012,0",,,,,,00,"0,0","240,0",11,"2,0",MAREJADA,089,,,,,,
,26,12,10,8,310,02,"15,4","13,6","14,3",,"13,9","1013,0",,SC(5),300,,,00,"0,0","240,0",11,"1,0",MAREJADA,089,,,,,002,
,26,15,10,7,250,08,"17,7","15,0","16,0",,,"1014,0",,SC(5),450,,,00,"0,5","240,0",10,"1,5",MAREJADA,084,,,,,,
,26,18,10,0,250,15,"18,2","15,3","16,4",,,"1012,8",,,,,,01,"0,5","240,0",10,"1,5",MAREJADA,083,,,,,,
,26,21,10,0,060,04,"23,7","14,9","18,1",,,"1011,3",,,,,,01,"0,5","240,0",10,"1,5",MAREJADA,058,,,,,,
,26,24,10,0,220,10,"19,9","13,9","16,2",,"24,3","1011,5",,,,,,01,"0,5","240,0",12,"1,5",MAREJADILLA,068,,,,,,08
,27,03,10,0,210,06,"17,9","14,7","15,9",,,"1012,0",,,,,,01,"0,5","250,0",10,"1,0",MAREJADA,081,,,,,,
,10,06,10,0,180,10,"16,2","14,0","15,0",,,"1012,0",,,,,,00,"0,0","240,0",12,"1,0",MAREJADILLA,088,,,,,,
,27,09,10,0,210,05,"15,0","13,7","14,2",,,"1012,0",,,,,,00,"0,0","240,0",12,"1,0",MAREDADILLA,091,,,,,,
,27,12,10,8,250,02,"15,0","14,2","14,5",,"14,2","1012,2",,Sc(4),450,,,01,"0,5","240,0",12,"1,5",MAREJADA,095,,,,,003,
,27,15,8,8,010,06,"16,7","15,2","15,8",,,"1014,2",NEBLINA(10),ST(6),120,,,02,"0,3","240,0",11,"1,3",MAREJADILLA,091,,,,,,
,27,18,8,8,040,03,"17,4","15,1","16,0",,,"1015,8",NEBLINA(10),ST(6),300,,,01,"0,2","240,0",10,"1,3",MAREJADILLA,086,,,,,,
,27,21,10,0,270,07,"18,9","15,6","16,8",,,"1015,0",,,,,,02,"0,5","240,0",12,"1,3",MAREDADILLA,081,,,,,,
,27,24,10,0,250,12,"18,8","13,0","15,3",,"19,2","1014,6",,,,,,02,"0,2","240,0",11,"1,3",MAREJADILLA,069,,,,,,04
,28,03,10,0,240,09,"16,4","12,2","13,9",,,"1015,2",,,,,,00,"0,0","240,0",11,"1,3",MAREDADILLA,076,,,,,,
,28,06,10,0,000,00,"14,2","11,4","12,6",,,"1014,0",,,,,,02,"0,3","240,0",11,"1,5",MAREJADA,083,,,,,,
,28,09,10,0,000,00,"13,2","11,1","12,0",,,"1013,4",,,,,,00,"0,0","240,0",12,"1,4",MAREJADA,087,,,,,,
,28,12,10,0,300,02,"14,4","12,9","13,5",,"12,9","1015,0",,,,,,00,"0,0","240,0",12,"1,5",MAREJADA,090,,,,,002,
,28,15,10,0,200,07,"19,8","13,6","16,0",,,"1015,5",,,,,,02,"0,5","240,0",10,"2,0",MAREJADA,068,,,,,,
,28,18,10,2,270,07,"19,2","15,5","16,8",,,"1015,5",,SC(5),600,,,02,"0,5","240,0",11,"2,0",MAREJADA,079,,,,,,
,28,21,10,0,250,10,"19,4","15,3","16,8",,,"1014,8",,,,,,02,"0,5","240,0",12,"2,0",MAREJADA,077,,,,,,
,28,24,10,0,000,00,"17,6","14,3","15,6",,"19,9","1014,0",,,,,,00,"0,0","250,0",11,"2,0",MAREJADA,081,,,,,,
,29,03,10,0,000,00,"15,4","13,7","14,4",,,"1014,0",,,,,,00,"0,0","250,0",11,"2,0",MAREJADA,090,,,,,,
,29,06,10,0,000,00,"14,3","12,4","13,2",,,"1012,8",,,,,,00,"0,0","250,0",12,"2,0",MAREJADA ROMPIENTE,089,,,,,,
,29,09,10,7,210,03,"14,1","11,9","12,8",,,"1012,2",,SC(5),750,,,00,"0,0","240,0",12,"1,5",MAREJADA ROMP DEBIL,088,,,,,,
,29,12,10,5,110,02,"15,2","13,0","13,9",,"13,6","1014,0",,,,,,00,"0,0","240,0",12,"1,5",MAREJADA ROMP DEBIL,087,,,,,,
,29,15,10,2,090,03,"18,2","14,6","16,0",,,"1015,0",,,,,,00,"0,0","240,0",12,"1,5",MAREJADA,079,,,,,,
,29,18,10,0,230,16,"18,6","14,4","16,0",,,"1015,5",,,,,,02,"1,0","240,0",10,"2,0",MAREJADA ROMPIENTE,076,,,,,,
,29,21,10,0,230,15,"19,4","13,7","15,9",,,"1014,3",,,,,,02,"1,0","240,0",11,"2,0",MAREJADA ROMPIENTE,070,,,,,,
,29,24,10,0,220,11,"17,6","13,3","15,0",,"20,5","1013,5",,,,,,01,"1,0","240,0",11,"2,0",MAREJADA ROMP DEBIL ,076,,,,,,10
,30,03,10,0,180,02,"15,6","12,9","14,0",,,"1013,5",,,,,,00,"0,0","240,0",12,"1,5",MAREJADA,084,,,,,,
,30,06,10,0,220,11,"14,4","12,0","13,0",,,"1013,5",,,,,,01,"0,5","240,0",10,"1,5",MAREJADA,086,,,,,,
,30,09,10,5,230,06,"14,2","12,3","13,1",,,"1013,8",,SC(5),300,,,00,"0,0","240,0",11,"1,5",MAREJADA,089,,,,,,
,30,12,10,8,260,08,"14,4","12,3","13,2",,"14,1","1015,8",,SC(5),450,,,00,"0,0","240,0",12,"2,0",MAREJADA,087,,,,,001,
,30,15,10,8,240,07,"16,4","12,9","14,3",,,"1016,5",,ST(6),450,,,01,"0,5","240,0",12,"1,5",MAREJADA,080,,,,,,
,30,18,10,0,250,18,"18,2","13,4","15,3",,,"1016,0",,,,,,01,"0,5","240,0",12,"1,5",MAREJADA,074,,,,,,
,30,21,10,0,230,20,"17,7","12,5","14,6",,,"1013,5",,,,,,02,"0,5","240,0",10,"1,5",MAREJADA,072,230,32,,,,
,30,24,10,0,230,12,"15,3","12,1","13,4",,"19,0","1013,0",,,,,,02,"1,0","240,0",12,"2,0",MAREJADA ROMPIENTE,081,,,,,,07
,31,03,10,0,230,06,"14,8","11,3","12,8",,,"1013,8",,,,,,01,"0,2","230,0",10,"1,5",MAREJADA CON ROMPIENTE,080,,,,,,
,31,06,10,0,240,03,"14,0","11,6","12,6",,,"1014,0",,,,,,00,"0,0","240,0",11,"1,5",MAREJADA CON ROMPIENTE,085,,,,,,
,31,09,10,0,240,05,"13,2","11,4","12,2",,,"1012,5",,,,,,00,"0,0","240,0",10,"1,5",MAREJADA,089,,,,,,
,31,12,10,0,000,00,"13,3","12,1","12,6",,"12,5","1013,5",,,,,,00,"0,0","240,0",10,"1,2",MAREJADILLA,092,,,,,003,
,31,15,10,0,260,04,"17,2","13,2","15,2",,,"1014,5",,,,,,00,"0,0","240,0",12,"1,5",MAREJADA,081,,,,,,
,31,18,10,0,250,15,"17,8","13,9","15,4",,,"1014,0",,,,,,01,"0,5","240,0",12,"1,5",MAREJADA,078,,,,,,
,31,21,10,0,230,11,"18,7","13,6","15,6",,,"1012,0",,,,,,03,"1,0","240,0",12,"1,5",MAREJADA,072,,,,,,
,31,24,10,0,210,07,"17,3","12,6","14,6",,"19,4","1012,0",,,,,,01,"0,5","240,0",10,"1,5",MAREJADA,075,,,,,,12
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,PRECIPIT. 12 UTC DÍA 01 DEL MES SIGUIENTE,,,,,"0,0",,
